tx_id	gene_name	undepleted_1	undepleted_2	ribozero_p	ribozero_p_o	ribozero_p_f	ribozero_p_of	qiagen_fastselect_1	qiagen_fastselect_2	ribopools_1	ribopools_2	ribopools_no_heat_1	ribopools_no_heat_2
ENST00000317633.13	SERF1A	3.5228013316189037	1.9381929645533578	0.5434221466261636	21.65416138846483	25.697692347227218	12.109982864374247	1.1972038107795433	2.404045114997498	1.3089439265874436	1.0217851403830605	1.5604681404421326	1.3803160716756726
ENST00000392886.6	CSH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000261700.7	C14orf166	106.56474028147183	83.34229747579438	167.37402116085838	43.30832277692966	68.52717959260592	163.48476866905233	108.14741090708542	114.70729548702349	109.95128983334527	104.22208431907217	114.60771564802774	111.63306229677004
ENST00000377733.3	HIST1H2BI	189.35057157451607	184.128331632569	178.7858862400078	189.47391214906725	137.05435918521184	90.82487148280686	163.61785413987093	176.1821634276738	167.54482260319278	168.594548163205	148.93801473775466	153.0425444470402
ENST00000288532.10	COQ5	41.39291564652212	35.85656984423712	32.061906650943655	0.0	0.0	48.43993145749699	37.91145400801887	46.36372721780889	33.59622744907772	35.08128981981841	37.45123537061118	33.81774375605398
ENST00000314124.11	TMEM40	0.0	0.9690964822766789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000375105.7	PLA2G2D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000023064.8	SLC7A9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000621441.4	EXOC5	36.108713649093765	42.640245220173874	14.672397958906418	86.61664555385931	68.52717959260592	60.549914321871235	32.32450289104767	35.03037167567783	33.59622744907772	29.631769071108753	41.43909839618552	34.33536228293236
ENST00000219789.10	CDIPT	26.421009987141776	13.567350751873505	34.77901738407447	0.0	0.0	12.109982864374247	19.953396846325724	23.01014610069034	17.016271045636767	19.7545127140725	19.41915908105765	16.736332369067533
ENST00000261854.9	SPPL2A	69.57532629947335	91.09506933400782	51.62510392948554	124.51142798367276	128.4884617361361	90.82487148280686	81.80892706993546	76.24257364706351	84.64504058598803	82.0834062774392	76.28955353272649	70.0510406375404
ENST00000337665.8	ARHGEF1	111.8489422789002	140.51898993011844	146.18055744243802	281.5040980500428	85.6589744907574	205.8697086943622	135.2840306180884	131.19217627557776	119.986526603849	114.09934067610841	123.62375379280451	124.40098595977
ENST00000367547.7	SHCBP1L	0.0	0.0	1.6302664398784907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17338534893801474	0.0
ENST00000421999.7	CMSS1	44.0350166452363	40.702052255620515	42.386927436840764	43.30832277692966	8.56589744907574	30.274957160935617	47.0900165573287	49.79807738209103	47.558295999343784	51.42985206594738	44.386649328131774	47.96598349072963
ENST00000336498.7	ARHGAP10	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.686870032856428	0.43631464219581456	0.3405950467943535	0.0	0.0
ENST00000413687.2	INAVA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.343435016428214	0.43631464219581456	0.3405950467943535	0.0	0.0
ENST00000390666.3	TSSK1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000291416.9	TRIM62	1.7614006658094519	4.8454824113833945	4.890799319635472	0.0	0.0	0.0	5.5869511169712025	2.404045114997498	2.6178878531748873	3.7465455147378885	3.120936280884265	4.140948215027018
ENST00000641726.1	OR52E4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000395422.3	CHCHD2	852.5179222517746	820.8247204883471	858.6069916693385	784.96335033185	907.9851296020285	1005.1285777430626	861.1886078874181	874.0421168098046	863.466676905517	865.7926089512466	880.9709579540529	883.2297463634711
ENST00000312239.9	HP1BP3	120.65594560794744	122.10615676686155	130.42131519027927	81.2031052067431	162.75205153243905	42.38494002530987	122.51385663643994	127.07095607843918	126.0949315945904	117.8458861908463	132.46640658864325	129.0595527016754
ENST00000264335.12	YWHAE	516.0903950821694	527.1884863585134	570.0498318108456	519.6998733231559	513.9538469445444	641.8290918118352	514.7976386352036	500.0413839194796	500.4528945985993	510.89257019153024	483.7451235370611	498.63918089283675
ENST00000366523.5	EFCAB2	10.56840399485671	14.536447234150184	13.042131519027926	0.0	0.0	60.549914321871235	9.178562549309833	9.959615476418206	11.34418069709118	8.514876169858837	12.136974425661032	9.144593974851333
ENST00000359644.7	ATP2C1	47.5578179768552	52.33121004294066	42.386927436840764	32.48124208269724	128.4884617361361	0.0	45.49374480962265	43.61624708638318	36.21411530225261	43.596165989677246	49.58820979627222	47.27582545489179
ENST00000309958.7	KLK10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000328449.5	C1QTNF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3405950467943535	0.0	0.0
ENST00000396355.5	NDE1	26.421009987141776	31.011087432853724	26.627685184682015	10.827080694232414	0.0	0.0	24.343144152517382	26.44449626497248	22.68836139418236	26.22581860316522	22.886866059817944	22.25759665577022
ENST00000334897.4	KRTAP6-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000374987.3	APEX2	29.063110985855953	45.54753466700391	23.9105744515512	113.68434728944035	51.395384694454435	72.65989718624549	27.535687647929496	36.404111741390686	35.77780066005679	39.16843038135065	36.23753792804508	36.57837589940533
ENST00000241305.3	CPXM2	0.0	0.9690964822766789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000357495.3	HNRNPA1L2	871.8933295756786	803.3809838073669	792.3094897809466	898.6476976212904	513.9538469445444	520.7292631680926	871.5643742475075	834.5470899205601	828.9978201720477	819.8122776340089	827.3948851322064	818.5274305036739
ENST00000360608.9	CYP2D6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000328434.7	COA3	26.421009987141776	31.980183915130404	35.322439530700635	0.0	0.0	24.219965728748495	29.930095269488582	27.47480131425712	28.79676638492376	30.653554211491812	29.475509319462503	31.91980915749993
ENST00000225983.10	HDAC5	20.256107656808695	20.351026127810258	14.672397958906418	0.0	59.96128214353018	0.0	21.150600657105265	19.5757959364082	19.634158898811656	24.182248322399097	20.286085825747723	20.87728058409455
ENST00000538771.5	PAFAH1B3	70.45602663237807	67.83675375936753	62.49354686200881	54.13540347116207	8.56589744907574	18.164974296561372	59.06205466512414	70.06074335135565	62.8293084761973	62.32889356336669	64.84612050281751	60.216288626851224
ENST00000313552.10	ING5	12.329804660666163	17.44373668098022	24.997418744803525	32.48124208269724	0.0	0.0	15.16458160320755	15.798010755697845	16.14364176124514	17.029752339717675	13.697442566103165	16.90887187802699
ENST00000261037.7	COL8A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000361320.4	LRRTM3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000296388.9	P3H1	79.26302996142533	111.44609546181808	91.83834277982164	32.48124208269724	42.8294872453787	181.6497429656137	94.97816898851043	88.60623423847922	90.31713093453361	83.10519141782225	87.73298656263546	86.61483349764846
ENST00000285930.8	AKR1B1	0.0	0.0	0.0	0.0	0.0	0.0	0.7981358738530289	0.0	0.8726292843916291	0.3405950467943535	0.693541395752059	0.17253950895945908
ENST00000359798.8	ZNF808	22.01750832261815	21.320122610086937	15.21582010553258	0.0	25.697692347227218	0.0	15.962717477060577	18.202055870695343	17.45258568783258	14.986182058951554	19.76592977893368	17.42649040490537
ENST00000261296.6	TGDS	20.256107656808695	21.320122610086937	33.692173090822145	0.0	8.56589744907574	42.38494002530987	21.150600657105265	21.979841051405696	25.742563889553058	19.073322620483797	22.01993931512787	24.84568929016211
ENST00000299481.4	NLRP14	0.0	1.9381929645533578	0.0	21.65416138846483	0.0	0.0	0.0	0.686870032856428	0.43631464219581456	1.0217851403830605	0.17338534893801474	0.0
ENST00000240306.4	DLX4	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.343435016428214	0.43631464219581456	0.3405950467943535	0.17338534893801474	0.17253950895945908
ENST00000250693.1	ART1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000367287.4	TIMM17A	191.99267257323024	212.2321296185927	215.73859221058694	129.92496833078897	376.89948775933254	187.70473439780082	218.2901614988034	212.58627516906446	227.7562432262152	220.3649952759467	206.50195058517556	210.67074043949955
ENST00000399298.7	TMEM26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000324894.12	GTPBP3	62.52972363623554	34.88747336196044	40.75666099696227	48.72186312404587	51.395384694454435	36.329948593122744	45.49374480962265	53.232427546373174	53.23038634788937	45.98033131723772	49.76159514521023	54.349945322229615
ENST00000621654.1	EPOP	4.403501664523629	6.7836753759367525	0.5434221466261636	0.0	25.697692347227218	0.0	3.1925434954121155	1.71717508214107	3.054202495370702	2.043570280766121	3.29432162982228	4.313487723986477
ENST00000395224.6	TBX6	0.0	0.0	0.5434221466261636	0.0	0.0	0.0	0.0	0.343435016428214	0.0	0.3405950467943535	0.17338534893801474	0.0
ENST00000641804.1	OR2G6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000542554.5	PRRG1	0.8807003329047259	3.8763859291067155	1.6302664398784907	0.0	0.0	30.274957160935617	4.788815243118173	1.71717508214107	3.4905171375665165	2.3841653275604746	2.600780234070221	2.588092634391886
ENST00000305366.7	TM4SF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000253496.3	F12	14.091205326475615	16.474640198703543	1.0868442932523272	0.0	0.0	0.0	7.18322286467726	11.333355542131063	8.289978201720476	9.87725635703625	9.016038144776767	8.972054465891873
ENST00000287842.7	NRG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000328444.5	RNASE10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000431067.2	ORM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000371901.3	CYP4X1	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.0	0.0	0.0	0.0	0.0
ENST00000564831.5	APOBR	8.807003329047259	15.505543716426862	23.367152304925035	0.0	94.22487193983314	60.549914321871235	7.981358738530289	7.555570361420708	8.72629284391629	11.239636544213665	10.923276983094928	13.630621207797269
ENST00000598475.1	SPANXN2	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.0	0.0	0.3405950467943535	0.0	0.0
ENST00000323534.4	RAP2B	26.421009987141776	29.07289446830037	29.344795917812835	0.0	68.52717959260592	90.82487148280686	29.930095269488582	27.131366297828908	28.79676638492376	29.2911740243144	23.75379280450802	24.67314978120265
ENST00000485511.5	PPP2R5D	81.02443062723478	73.6513326530276	64.12381330188731	54.13540347116207	162.75205153243905	157.42977723686522	81.01079119608244	72.46478846635316	78.53663559524662	72.20614992040294	70.22106631989597	69.01580358378364
ENST00000601181.5	CXCL17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000299957.10	CASC4	15.852605992285067	11.629157787320148	10.325020785897108	0.0	0.0	6.054991432187124	15.16458160320755	10.30305049284642	13.962068550266066	14.304991965362847	11.963589076723016	15.528555806351317
ENST00000256441.4	MRPS36	74.8595282969017	75.58952561758096	63.58039115526114	124.51142798367276	188.44974387966627	260.3646315840463	73.82756833140517	78.64661876206101	85.08135522818384	74.93091029475777	79.93064586042479	85.5795964438917
ENST00000274565.4	SPINK7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3405950467943535	0.0	0.0
ENST00000394232.5	SV2B	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.343435016428214	0.0	0.3405950467943535	0.0	0.0
ENST00000576409.5	ATPAF1	28.18241065295123	29.07289446830037	13.042131519027926	54.13540347116207	42.8294872453787	42.38494002530987	31.127299080268127	29.535411412826406	28.79676638492376	33.03771953905229	24.620719549198093	30.884572103743178
ENST00000543796.5	RAN	1649.5517235305517	1645.5258269058008	1611.7900868932013	1180.151795671333	1558.9933357317846	1374.483055106477	1650.5449871280637	1583.922295766923	1568.5511386939534	1541.5331817912438	1564.802774165583	1568.729215459402
ENST00000472726.2	AL139300.1	35.228013316189035	46.51663114928059	48.907993196354724	10.827080694232414	8.56589744907574	18.164974296561372	33.92077463875373	36.06067672496247	35.77780066005679	39.16843038135065	28.088426527958386	34.33536228293236
ENST00000428879.5	MMADHC	443.87296778398184	460.3208290814225	454.84433672609896	400.60198568659933	265.5428209213479	466.2343402784085	451.7449046008143	466.7281873259428	421.47994436115687	433.577494569212	472.9952319029042	458.0923962873639
ENST00000309731.11	GRAMD2A	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.686870032856428	1.3089439265874436	0.3405950467943535	0.5201560468140443	0.5176185268783773
ENST00000351072.5	XAGE5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000396825.3	FITM2	6.164902330333081	2.907289446830037	5.434221466261636	0.0	0.0	18.164974296561372	5.986019053897716	7.555570361420708	3.4905171375665165	4.087140561532242	5.548331166016472	4.140948215027018
ENST00000316219.9	LILRB5	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.0	0.0	0.3405950467943535	0.0	0.0
ENST00000224337.9	BLNK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000493964.5	CFAP74	0.0	0.0	0.0	0.0	0.0	0.0	1.1972038107795433	0.343435016428214	0.43631464219581456	0.681190093588707	0.0	0.0
ENST00000627148.2	CGA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17253950895945908
ENST00000531433.5	SLC24A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000402988.5	IGSF23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000285420.8	OTUD6B	41.39291564652212	34.88747336196044	52.168526076111704	59.54894381827828	0.0	18.164974296561372	39.10865781879841	43.61624708638318	47.9946106415396	41.55259570891113	40.91894234937148	42.27217969506748
ENST00000397532.7	SLC7A7	0.0	0.9690964822766789	0.0	0.0	0.0	0.0	0.0	0.343435016428214	0.0	0.0	0.17338534893801474	0.5176185268783773
ENST00000474629.6	PARP14	22.898208655522872	23.258315574640296	32.60532879756982	54.13540347116207	0.0	72.65989718624549	23.944076215590865	26.44449626497248	18.761529614420027	25.885223556370864	22.540095361941916	27.088702906635078
ENST00000313049.9	PTH1R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000396056.6	ZNF35	14.97190565938034	8.72186834049011	10.325020785897108	0.0	0.0	42.38494002530987	9.577630486236346	15.798010755697845	13.962068550266066	11.920826637802373	11.443433029908972	11.732686609243219
ENST00000367941.6	STX7	10.56840399485671	31.011087432853724	26.084263038055852	16.24062104134862	51.395384694454435	54.49492288968411	21.54966859403178	20.949536002121054	23.9973053207698	20.435702807661208	26.00780234070221	22.7752151826486
ENST00000487903.5	ATP11A	16.73330632518979	14.536447234150184	11.9552872257756	54.13540347116207	0.0	0.0	12.770173981648462	14.424270689984988	10.471551412699549	19.7545127140725	13.870827915041179	12.940463171959431
ENST00000609686.3	GRIN2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.686870032856428	0.0	0.0	0.0	0.34507901791891815
ENST00000611864.4	MGAT4C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000265471.9	B3GAT3	30.824511651665407	31.011087432853724	34.23559523744831	0.0	0.0	12.109982864374247	25.14128002637041	31.59602151139569	34.90517137566516	25.204033462782157	32.42306025140876	29.504256032067506
ENST00000371325.1	FAM209B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000543824.5	PHC1	11.449104327761436	9.690964822766789	7.064487906140127	0.0	0.0	0.0	8.380426675456803	6.86870032856428	6.981034275133033	9.196066263447545	8.495882097962722	11.21506808236484
ENST00000458235.5	JAK3	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.0	0.0	0.0	0.17338534893801474	0.17253950895945908
ENST00000306238.3	SCGB1D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000264156.2	MCM6	368.13273915417545	410.8969084853119	371.7007482922959	313.98534013274	222.71333367596924	248.25464871967208	388.29310262949855	376.06134298889435	349.48802839884746	356.2624189468938	351.7988729952319	354.9137699296073
ENST00000266643.5	MARCH9	0.8807003329047259	0.9690964822766789	0.0	0.0	0.0	6.054991432187124	0.7981358738530289	1.71717508214107	2.6178878531748873	0.681190093588707	0.693541395752059	1.7253950895945909
ENST00000258770.7	TBRG4	167.33306325189793	187.03562107939902	191.82801775903576	184.06037180195105	162.75205153243905	157.42977723686522	181.17684336463756	181.333688674097	184.12477900663373	183.24013517536218	169.57087126137841	180.64886588055367
ENST00000308796.10	MUCL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000247001.9	SUGP1	51.96131964137883	54.26940300749402	31.518484504317488	0.0	25.697692347227218	84.76988005061973	40.704929566504475	51.17181744780389	56.284588843260074	51.42985206594738	39.358474208929344	47.103285945932335
ENST00000212015.10	SIRT1	47.5578179768552	29.07289446830037	66.29750188839196	37.89478242981345	8.56589744907574	18.164974296561372	39.50772575572493	40.18189692210104	41.01357636640657	48.364496644798194	41.43909839618552	45.5504303652972
ENST00000248701.8	SPINK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000319420.3	SHISA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000382745.8	CLCN7	85.42793229175841	103.69332360360464	101.6199414190926	108.27080694232414	59.96128214353018	66.60490575405836	97.37257661006953	99.25271974775384	100.35236770503735	100.13494375753993	99.86996098829648	105.93925850110789
ENST00000326397.9	RWDD4	7.9263029961425335	15.505543716426862	18.476352985289562	0.0	0.0	0.0	14.765513666281034	17.85862085426713	16.579956403440953	16.68915729292332	15.431296055483312	16.736332369067533
ENST00000262352.7	SLC1A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000524377.5	NTRK1	78.38232962852061	72.68223617075093	105.42389644547573	108.27080694232414	59.96128214353018	60.549914321871235	74.22663626833169	77.61631371277636	70.24665739352615	68.80019945245941	72.99523190290421	72.9842122898512
ENST00000255559.7	SLC39A11	19.37540732390397	11.629157787320148	17.389508692037236	43.30832277692966	0.0	0.0	10.77483429701589	9.959615476418206	13.962068550266066	14.6455870121572	17.16514954486346	16.218713842189153
ENST00000221980.4	ICAM5	19.37540732390397	18.4128331632569	17.389508692037236	43.30832277692966	0.0	6.054991432187124	23.145940341737838	23.35358111711855	24.433619962965615	22.47927308842733	24.10056350238405	21.22235960201347
ENST00000361548.8	GRHL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.343435016428214	0.0	0.0	0.0	0.0
ENST00000254108.11	FUS	1028.6579888327199	998.1693767449793	1033.045500736337	893.2341572741742	2055.8153877781774	1398.7030208352255	958.9602524344142	959.9008709168581	991.3068670688907	987.7256357036251	950.4984828781968	962.4253809758628
ENST00000353704.2	CREB3	7.9263029961425335	3.8763859291067155	10.325020785897108	0.0	0.0	0.0	5.187883180044688	7.212135344992494	8.289978201720476	10.217851403830604	8.495882097962722	9.144593974851333
ENST00000444614.7	CCDC122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000358536.8	PLXNB1	5.284201997428355	4.8454824113833945	5.9776436128878	0.0	25.697692347227218	0.0	5.187883180044688	7.555570361420708	6.544719632937218	3.405950467943535	6.9354139575205895	8.799514956932413
ENST00000380701.7	CCDC171	0.0	0.0	0.0	0.0	0.0	42.38494002530987	0.7981358738530289	1.030305049284642	1.3089439265874436	0.3405950467943535	0.693541395752059	0.17253950895945908
ENST00000263897.9	USE1	26.421009987141776	26.16560502147033	30.975062357691325	5.413540347116207	0.0	36.329948593122744	22.746872404811324	23.697016133546768	20.506788183203284	24.522843369193453	21.499783268313827	23.810452236405354
ENST00000360844.6	SIGLEC14	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.0	0.0	0.681190093588707	0.17338534893801474	0.17253950895945908
ENST00000321331.11	HIGD1A	149.7190565938034	156.993630128822	152.1582010553258	135.33850867790517	68.52717959260592	133.20981150811673	154.8383595274876	147.67705706413201	164.9269347500179	159.05788685296307	153.96618985695707	158.73634824270235
ENST00000265379.10	COL6A5	29.063110985855953	20.351026127810258	20.106619425168052	0.0	8.56589744907574	0.0	23.944076215590865	23.35358111711855	15.271012476853508	20.095107760866856	24.10056350238405	23.810452236405354
ENST00000329992.12	ATAT1	3.5228013316189037	1.9381929645533578	2.1736885865046545	21.65416138846483	34.26358979630296	0.0	2.3944076215590866	3.777785180710354	3.4905171375665165	1.7029752339717674	1.907238838318162	2.070474107513509
ENST00000291890.8	NCR1	0.8807003329047259	0.9690964822766789	1.6302664398784907	0.0	0.0	42.38494002530987	3.1925434954121155	5.838395279279638	2.6178878531748873	5.108925701915302	2.600780234070221	4.658566741905395
ENST00000456397.6	TM2D2	19.37540732390397	29.07289446830037	17.9329308386634	32.48124208269724	8.56589744907574	78.71488861843261	23.944076215590865	24.72732118283141	20.943102825399098	26.907008696753927	27.221499783268314	25.535847325999946
ENST00000353487.6	SPPL3	25.540309654237053	19.381929645533578	25.54084089142969	16.24062104134862	42.8294872453787	6.054991432187124	18.357125098619665	25.414191215687836	19.634158898811656	21.116892901249916	18.032076289553533	22.7752151826486
ENST00000337080.7	ZNF444	22.898208655522872	35.85656984423712	13.042131519027926	0.0	0.0	18.164974296561372	23.54500827866435	24.04045114997498	23.9973053207698	27.928793837136986	26.00780234070221	24.155531254324274
ENST00000405260.5	PASK	17.614006658094517	23.258315574640296	21.736885865046546	54.13540347116207	0.0	30.274957160935617	18.357125098619665	21.636406034977483	18.32521497222421	14.304991965362847	18.37884698742956	20.70474107513509
ENST00000319595.5	HTR1F	2.6421009987141777	0.9690964822766789	0.0	0.0	0.0	0.0	1.9953396846325722	1.373740065712856	1.3089439265874436	2.3841653275604746	1.0403120936280885	1.7253950895945909
ENST00000286574.8	WIF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000372263.3	PLAC9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000340344.4	NDUFV3	54.603420640093006	46.51663114928059	81.51332199392454	43.30832277692966	214.1474362268935	72.65989718624549	51.878831800446875	47.394032267093536	54.53933027447682	64.37246384413281	52.882531426094495	53.142168759513396
ENST00000409466.6	C2orf76	8.807003329047259	8.72186834049011	6.521065759513963	59.54894381827828	0.0	0.0	5.986019053897716	4.4646552135667825	9.162607486112105	6.471305889092716	4.8547897702644125	6.383961831499986
ENST00000322583.4	PRR18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000398718.1	DEFB113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000251108.10	CDADC1	3.5228013316189037	0.9690964822766789	0.0	37.89478242981345	0.0	0.0	3.9906793692651443	3.777785180710354	1.3089439265874436	2.724760374354828	2.4273948851322062	3.6233296881486408
ENST00000331264.7	GLTPD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17253950895945908
ENST00000564146.3	MKRN2OS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17253950895945908
ENST00000329410.3	C16orf54	0.0	0.0	0.0	0.0	0.0	0.0	0.39906793692651443	0.0	0.0	0.0	0.0	0.0
ENST00000373993.5	A1CF	0.8807003329047259	0.9690964822766789	0.0	0.0	0.0	0.0	0.0	1.030305049284642	2.1815732109790726	0.0	0.17338534893801474	0.34507901791891815
ENST00000324472.8	DPY19L2	3.5228013316189037	0.0	0.0	0.0	0.0	0.0	1.5962717477060577	1.373740065712856	1.3089439265874436	1.0217851403830605	1.2136974425661031	1.0352370537567546
ENST00000399218.8	GAREM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.681190093588707	0.0	0.0
