tx_id	gene_name	undepleted	oligo_depletion
ENST00000241305.3	CPXM2	0.0	0.0
ENST00000357495.3	HNRNPA1L2	731.6019863160454	734.371509517079
ENST00000360608.9	CYP2D6	0.0	0.0
ENST00000328434.7	COA3	105.46614370261656	100.73468467433989
ENST00000225983.10	HDAC5	6.661019602270519	9.22096422753025
ENST00000538771.5	PAFAH1B3	81.04240516095798	71.33198742051702
ENST00000313552.10	ING5	17.76271893938805	25.923088111358627
ENST00000261037.7	COL8A1	1.1101699337117532	0.17398045712321225
ENST00000361320.4	LRRTM3	0.0	0.0
ENST00000296388.9	P3H1	71.0508757575522	60.71917953600108
ENST00000285930.8	AKR1B1	461.83069242408936	412.333683382013
ENST00000359798.8	ZNF808	1.1101699337117532	1.2178631998624858
ENST00000261296.6	TGDS	29.974588210217338	26.271049025605052
ENST00000299481.4	NLRP14	1.1101699337117532	0.17398045712321225
ENST00000240306.4	DLX4	1.1101699337117532	0.17398045712321225
ENST00000250693.1	ART1	0.0	0.0
ENST00000367287.4	TIMM17A	173.1865096590335	163.01968832444987
ENST00000399298.7	TMEM26	0.0	0.0
ENST00000324894.12	GTPBP3	165.41532012305123	172.936574380473
ENST00000621654.1	EPOP	4.440679734847013	6.263296456435641
ENST00000395224.6	TBX6	0.0	0.17398045712321225
ENST00000641804.1	OR2G6	0.0	0.0
ENST00000542554.5	PRRG1	4.440679734847013	4.871452799449943
ENST00000305366.7	TM4SF1	0.0	0.0
ENST00000253496.3	F12	7.771189535982273	7.829120570544552
ENST00000287842.7	NRG1	0.0	0.17398045712321225
ENST00000328444.5	RNASE10	0.0	0.0
ENST00000431067.2	ORM2	0.0	0.0
ENST00000371901.3	CYP4X1	1.1101699337117532	0.695921828492849
ENST00000564831.5	APOBR	0.0	0.3479609142464245
ENST00000598475.1	SPANXN2	0.0	0.0
ENST00000323534.4	RAP2B	22.203398674235064	20.87765485478547
ENST00000485511.5	PPP2R5D	92.14410449807552	92.55760318954891
ENST00000601181.5	CXCL17	0.0	0.0
ENST00000299957.10	CASC4	13.322039204541039	11.482710170132009
ENST00000256441.4	MRPS36	51.06781695074065	51.846176222717254
ENST00000274565.4	SPINK7	0.0	0.0
ENST00000394232.5	SV2B	0.0	0.0
ENST00000576409.5	ATPAF1	91.03393456436378	103.17041107406487
ENST00000543796.5	RAN	1300.008992376463	1341.04136350572
ENST00000472726.2	AL139300.1	48.847477083317145	50.10637165148513
ENST00000428879.5	MMADHC	165.41532012305123	166.32531700979092
ENST00000309731.11	GRAMD2A	0.0	0.0
ENST00000351072.5	XAGE5	0.0	0.0
ENST00000396825.3	FITM2	17.76271893938805	13.918436569856981
ENST00000316219.9	LILRB5	1.1101699337117532	0.0
ENST00000224337.9	BLNK	0.0	0.0
ENST00000493964.5	CFAP74	0.0	0.5219413713696368
ENST00000627148.2	CGA	2.2203398674235064	0.5219413713696368
ENST00000531433.5	SLC24A4	1.1101699337117532	0.8699022856160613
ENST00000402988.5	IGSF23	0.0	0.0
ENST00000285420.8	OTUD6B	25.533908475370325	32.708325939163906
ENST00000397532.7	SLC7A7	0.0	0.3479609142464245
ENST00000474629.6	PARP14	0.0	0.0
ENST00000313049.9	PTH1R	0.0	0.17398045712321225
ENST00000396056.6	ZNF35	7.771189535982273	6.9592182849284905
ENST00000367941.6	STX7	28.864418276505585	24.531244454372928
ENST00000487903.5	ATP11A	6.661019602270519	6.611257370682066
ENST00000609686.3	GRIN2B	0.0	0.0
ENST00000611864.4	MGAT4C	0.0	0.0
ENST00000265471.9	B3GAT3	23.31356860794682	30.272599539438932
ENST00000371325.1	FAM209B	0.0	0.0
ENST00000543824.5	PHC1	8.881359469694026	15.310280226842679
ENST00000458235.5	JAK3	1.1101699337117532	1.7398045712321226
ENST00000306238.3	SCGB1D1	0.0	0.0
ENST00000264156.2	MCM6	364.1357382574551	353.5282888743673
ENST00000266643.5	MARCH9	1.1101699337117532	3.1316482282178204
ENST00000258770.7	TBRG4	126.55937244313988	132.39912787076452
ENST00000308796.10	MUCL1	0.0	0.0
ENST00000247001.9	SUGP1	36.635607812487855	29.750658168069297
ENST00000212015.10	SIRT1	68.8305358901287	62.980925478602835
ENST00000248701.8	SPINK2	0.0	0.8699022856160613
ENST00000319420.3	SHISA2	2.2203398674235064	1.391843656985698
ENST00000382745.8	CLCN7	32.194928077640846	38.44968102422991
ENST00000326397.9	RWDD4	21.093228740523312	14.614358398349829
ENST00000262352.7	SLC1A1	0.0	3.305628685341033
ENST00000524377.5	NTRK1	0.0	0.17398045712321225
ENST00000255559.7	SLC39A11	8.881359469694026	8.351061941914189
ENST00000221980.4	ICAM5	4.440679734847013	0.695921828492849
ENST00000361548.8	GRHL3	0.0	0.17398045712321225
ENST00000254108.11	FUS	1263.3733845639752	1253.7031740298676
ENST00000447404.6	STRBP	44.40679734847013	41.58132925244773
ENST00000353704.2	CREB3	23.31356860794682	20.181733026292623
ENST00000444614.7	CCDC122	2.2203398674235064	1.7398045712321226
ENST00000358536.8	PLXNB1	0.0	1.391843656985698
ENST00000380701.7	CCDC171	5.550849668558766	3.653589599587457
ENST00000263897.9	USE1	31.084758143929093	22.965420340264018
ENST00000360844.6	SIGLEC14	0.0	0.0
ENST00000321331.11	HIGD1A	93.25427443178728	98.29895827461492
ENST00000265379.10	COL6A5	0.0	0.0
ENST00000329992.12	ATAT1	6.661019602270519	6.9592182849284905
ENST00000291890.8	NCR1	0.0	0.0
ENST00000456397.6	TM2D2	42.186457481046624	42.45123153806379
ENST00000533473.1	EBLN2	0.0	0.0
ENST00000353487.6	SPPL3	24.423738541658572	21.921537597524743
ENST00000337080.7	ZNF444	46.62713721589364	36.01395462450493
ENST00000405260.5	PASK	19.98305880681156	25.053185825742563
ENST00000319595.5	HTR1F	0.0	0.0
ENST00000286574.8	WIF1	2.2203398674235064	1.5658241141089102
ENST00000372263.3	PLAC9	0.0	0.17398045712321225
ENST00000340344.4	NDUFV3	44.40679734847013	57.761511764906466
ENST00000409466.6	C2orf76	5.550849668558766	8.003101027667764
ENST00000322583.4	PRR18	0.0	0.0
ENST00000398718.1	DEFB113	0.0	0.0
ENST00000251108.10	CDADC1	3.3305098011352596	5.045433256573156
ENST00000331264.7	GLTPD2	0.0	0.17398045712321225
ENST00000564146.3	MKRN2OS	0.0	0.0
ENST00000329410.3	C16orf54	0.0	0.0
ENST00000373993.5	A1CF	0.0	0.0
ENST00000324472.8	DPY19L2	4.440679734847013	3.4796091424642452
ENST00000399218.8	GAREM1	12.211869270829286	13.222514741364131
ENST00000404774.7	MMD2	0.0	0.0
ENST00000367875.1	POGK	62.16951628785819	58.63141405052253
ENST00000326925.10	NDUFAF3	246.45772528400923	239.39710900154006
ENST00000373830.4	TRNAU1AP	35.5254378787761	38.275700567106696
ENST00000171887.8	TNS1	1.1101699337117532	1.7398045712321226
ENST00000379011.4	C11orf91	0.0	0.0
ENST00000393114.7	C7orf49	37.745777746199614	36.883856910121
ENST00000367330.5	TMEM9	36.635607812487855	49.758410737238705
ENST00000330062.7	IDH2	77.71189535982273	79.6830493624312
ENST00000388833.7	TSNAXIP1	0.0	0.695921828492849
ENST00000357122.8	SPAG9	126.55937244313988	113.95719941570403
ENST00000543341.6	GTF2H3	53.288156818164154	52.890058965456525
ENST00000228284.7	SART3	107.68648357004007	95.34129050352031
ENST00000560778.2	CTXND1	0.0	0.0
ENST00000400120.3	ZNF705B	0.0	0.0
ENST00000307365.3	DDIT4	59.949176420434675	57.23957039353683
ENST00000397163.7	CAPN3	0.0	0.17398045712321225
ENST00000361544.10	CDC14A	15.542379071964547	18.789889369306923
ENST00000640559.1	AC009122.1	0.0	0.17398045712321225
ENST00000370398.5	KCNQ5	5.550849668558766	6.089315999312429
ENST00000279907.11	UHRF1BP1L	17.76271893938805	24.879205368619353
ENST00000223129.8	RPA3	128.77971231056338	108.04186387351481
ENST00000376221.1	AADACL4	0.0	0.0
ENST00000424061.6	SLC6A12	0.0	0.5219413713696368
ENST00000376770.5	FBXO44	17.76271893938805	14.962319312596254
ENST00000369484.7	CMC4	6.661019602270519	3.8275700567106696
ENST00000258229.13	PCNX2	4.440679734847013	2.6097068568481836
ENST00000251089.6	ANGEL1	28.864418276505585	35.31803279601209
ENST00000430069.5	TBL1XR1	28.864418276505585	36.883856910121
ENST00000397861.6	C17orf67	0.0	0.0
ENST00000639579.1	ATG9B	0.0	0.17398045712321225
ENST00000244513.10	BTN1A1	0.0	0.17398045712321225
ENST00000425673.5	PLEKHG2	12.211869270829286	10.612807884515947
ENST00000335479.2	DEFB106B	0.0	0.0
ENST00000478399.5	ADPRH	0.0	0.17398045712321225
ENST00000370025.8	PRPF38B	124.33903257571637	121.61233952912536
ENST00000219302.7	NME3	39.96611761362312	32.53434548204069
ENST00000305596.7	CD2BP2	115.45767310602234	101.60458695995595
ENST00000207870.7	XYLB	29.974588210217338	30.446579996562143
ENST00000450142.6	PPP1R12A	54.39832675187591	68.2003391922992
ENST00000255631.9	HSPBP1	135.4407319128339	101.60458695995595
ENST00000267068.5	N4BP2L2	31.084758143929093	33.92618913902639
ENST00000452881.5	SPATA3	0.0	0.17398045712321225
ENST00000243189.11	RSRP1	9.99152940340578	6.437276913558853
ENST00000340011.9	SPAM1	0.0	0.0
ENST00000265334.8	CDKL3	0.0	1.2178631998624858
ENST00000355697.6	SFXN4	52.1779868844524	60.19723816463144
ENST00000639969.1	AC233724.19	0.0	0.0
ENST00000375915.3	FAM155A	0.0	0.3479609142464245
ENST00000368167.7	CD1E	0.0	0.0
ENST00000281834.3	TNFSF4	0.0	0.0
ENST00000429344.6	CACTIN	22.203398674235064	27.836873139713962
ENST00000429967.2	APLN	1.1101699337117532	0.0
ENST00000320152.10	PRTFDC1	16.6525490056763	21.921537597524743
ENST00000357460.6	HOMEZ	14.432209138252793	17.572026169444438
ENST00000372141.6	NRG3	0.0	0.3479609142464245
ENST00000309733.5	C4orf32	9.99152940340578	8.699022856160612
ENST00000302937.8	TSEN34	101.02546396776955	116.91486718679863
ENST00000381213.7	MIER3	24.423738541658572	25.227166282865777
ENST00000409607.3	C7orf34	0.0	0.0
ENST00000366997.8	LPGAT1	18.872888873099807	15.310280226842679
ENST00000414202.6	RIC1	15.542379071964547	18.789889369306923
ENST00000303921.2	GPR37	1.1101699337117532	3.305628685341033
ENST00000360465.7	ZNF528	1.1101699337117532	0.3479609142464245
ENST00000393708.3	FDX2	31.084758143929093	22.269498511771168
ENST00000298282.13	PKNOX2	6.661019602270519	4.697472342326731
ENST00000272418.6	MRPS5	102.1356339014813	89.77391587557753
ENST00000304330.8	RPAP1	39.96611761362312	42.799192452310216
ENST00000379458.8	MUC3A	1.1101699337117532	0.8699022856160613
ENST00000368143.5	TMEM244	0.0	0.0
ENST00000409900.7	CHN1	8.881359469694026	9.394944684653462
ENST00000374434.3	MYOM3	0.0	0.17398045712321225
ENST00000380274.1	FAM50B	16.6525490056763	12.004651541501646
ENST00000340790.8	PALM3	3.3305098011352596	2.0877654854785472
ENST00000591899.7	UQCR11	92.14410449807552	111.34749255885585
ENST00000371139.8	SH2D1A	0.0	0.0
ENST00000378746.8	KIF3A	49.9576470170289	51.67219576559404
ENST00000367498.7	IVNS1ABP	43.296627414758376	44.36501656641912
ENST00000267970.8	TSPAN3	152.0932809185102	144.57775986938938
ENST00000568956.1	ZNF865	15.542379071964547	8.5250423990374
ENST00000296424.8	BDH2	33.3050980113526	38.275700567106696
ENST00000392979.7	ANO4	3.3305098011352596	1.9137850283553348
ENST00000562955.2	SZT2	12.211869270829286	12.700573369994494
ENST00000215368.3	EFNA2	0.0	0.3479609142464245
ENST00000389879.9	CCNK	42.186457481046624	49.41044982299228
ENST00000558017.5	GDPGP1	17.76271893938805	11.830671084378434
ENST00000338891.11	FAM184A	4.440679734847013	6.9592182849284905
ENST00000550804.5	CALCOCO1	25.533908475370325	31.490462739301417
ENST00000541347.5	CX3CR1	0.0	0.17398045712321225
ENST00000325558.10	PGA3	0.0	0.0
ENST00000233948.3	WNT6	0.0	0.17398045712321225
ENST00000361847.6	MOK	8.881359469694026	9.394944684653462
ENST00000222248.3	SLC5A5	1.1101699337117532	1.2178631998624858
ENST00000373095.5	FAM102A	1.1101699337117532	1.391843656985698
ENST00000398130.6	KIAA1468	37.745777746199614	32.36036502491748
ENST00000409134.7	ALDH7A1	154.3136207859337	184.07132363635856
ENST00000393276.7	DENND2C	4.440679734847013	4.001550513833882
ENST00000263932.6	TNFRSF8	2.2203398674235064	0.17398045712321225
ENST00000334325.1	SPATA12	0.0	0.0
ENST00000397062.7	NFE2L2	49.9576470170289	57.065589936413616
ENST00000370375.7	C1orf146	0.0	0.0
ENST00000338005.6	CCDC183	1.1101699337117532	1.0438827427392736
ENST00000342022.8	CCDC30	0.0	0.0
ENST00000361059.7	MATR3	252.00857495256798	257.3170960852309
ENST00000296499.5	NDST3	0.0	0.0
ENST00000391418.3	KRTAP2-3	0.0	0.0
ENST00000374171.4	POLE3	97.69495416663429	94.29740776078104
ENST00000637698.1	RP1	0.0	0.0
ENST00000615863.1	CCL4	0.0	0.0
ENST00000371431.7	AKAP14	0.0	0.0
ENST00000406070.6	PSG7	0.0	0.0
ENST00000374403.3	KIF4A	86.59325482951675	97.42905598899887
ENST00000382826.2	KRTAP20-3	0.0	0.0
ENST00000373631.7	CRB2	0.0	0.0
ENST00000558480.6	RASGRF1	0.0	0.17398045712321225
ENST00000366697.6	TRIM17	0.0	0.17398045712321225
ENST00000600128.5	FBN3	1.1101699337117532	0.8699022856160613
ENST00000280871.8	SLC2A13	13.322039204541039	10.78678834163916
ENST00000316436.3	LSMEM2	0.0	0.0
ENST00000228928.11	OAS3	3.3305098011352596	2.4357263997249716
ENST00000263867.8	CAPG	13.322039204541039	7.307179199174914
ENST00000377991.9	TMEM8B	1.1101699337117532	1.391843656985698
ENST00000215739.12	LZTR1	45.51696728218189	33.05628685341033
ENST00000239587.9	TTLL2	0.0	0.0
ENST00000283684.8	ATP8B1	1.1101699337117532	0.17398045712321225
ENST00000238682.7	TGFB3	1.1101699337117532	0.0
ENST00000424957.7	MEPE	0.0	0.0
ENST00000396356.7	SOX6	1.1101699337117532	1.2178631998624858
ENST00000395366.2	PPP1CB	185.3983789298628	191.20452237841027
ENST00000307503.3	AGXT	0.0	0.0
ENST00000255882.10	PI4KA	128.77971231056338	152.05891952568751
ENST00000613397.4	BIRC2	33.3050980113526	20.529693940539048
ENST00000448903.6	AP2A2	134.33056197912214	137.27058067021446
ENST00000355451.7	NUDCD3	84.37291496209325	71.85392879188666
ENST00000368563.6	TUBGCP2	119.89835284086935	120.91641770063252
ENST00000379705.7	TRPC4	0.0	0.0
ENST00000332624.7	TRAK2	8.881359469694026	7.829120570544552
ENST00000355526.8	DPF1	13.322039204541039	10.264846970269524
ENST00000271526.8	PRCC	173.1865096590335	156.4084309537678
ENST00000568449.5	EME2	4.440679734847013	2.0877654854785472
ENST00000450456.2	GJE1	0.0	0.0
ENST00000216044.9	GTPBP1	65.50002608899344	76.02945976284376
ENST00000354190.9	PLEKHB1	13.322039204541039	7.307179199174914
ENST00000303177.7	HGNC:24955	0.0	0.0
ENST00000641256.1	OR1C1	0.0	0.0
ENST00000361937.7	INO80	18.872888873099807	20.529693940539048
ENST00000373116.5	MRPS15	86.59325482951675	110.12962935899336
ENST00000578189.1	NBPF19	0.0	2.0877654854785472
ENST00000406384.5	RMDN2	1.1101699337117532	3.4796091424642452
ENST00000370693.5	BAG2	31.084758143929093	36.01395462450493
ENST00000395074.6	LPXN	0.0	0.8699022856160613
ENST00000337777.7	PLS1	24.423738541658572	33.404247767656756
ENST00000616640.1	RPP38	23.31356860794682	21.921537597524743
ENST00000483273.2	UQCRHL	125.44920250942812	104.38827427392735
ENST00000578681.5	DDX42	122.11869270829285	124.39602684309676
ENST00000247194.8	L3HYPDH	26.644078409082077	29.402697253822872
ENST00000347077.8	ZNF546	3.3305098011352596	1.9137850283553348
ENST00000440890.6	BMPR1B	2.2203398674235064	3.1316482282178204
ENST00000398604.2	PCDHGA8	0.0	0.3479609142464245
ENST00000310045.7	DSEL	7.771189535982273	1.0438827427392736
ENST00000394249.7	PRC1	202.0509279355391	212.60411860456537
ENST00000375071.3	CDA	3.3305098011352596	1.7398045712321226
ENST00000400198.7	ARGLU1	27.754248342793833	27.140951311221112
ENST00000388948.7	LRRK1	0.0	0.17398045712321225
ENST00000392552.6	GPR155	1.1101699337117532	3.4796091424642452
ENST00000306072.9	ISG20	1.1101699337117532	0.17398045712321225
ENST00000428135.7	SNX13	13.322039204541039	11.482710170132009
ENST00000231136.3	PCDHB6	1.1101699337117532	0.695921828492849
ENST00000614701.4	PTPRQ	0.0	0.0
ENST00000327619.9	EYA2	12.211869270829286	11.656690627255221
ENST00000366933.4	SPATA17	1.1101699337117532	1.9137850283553348
ENST00000380050.7	CDK14	7.771189535982273	4.871452799449943
ENST00000581977.6	IKBKE	0.0	1.391843656985698
ENST00000337979.8	STX3	13.322039204541039	7.829120570544552
ENST00000398587.6	PCDHGA11	3.3305098011352596	4.871452799449943
ENST00000259608.7	SIT1	0.0	0.0
ENST00000329492.5	MAPK8IP2	17.76271893938805	23.13940079738723
ENST00000454971.2	GPR42	0.0	0.0
ENST00000324727.8	SCN4B	0.0	0.17398045712321225
ENST00000324170.7	ZCCHC10	16.6525490056763	15.832221598212316
ENST00000279168.6	GPHA2	0.0	0.0
ENST00000290974.6	ZFYVE28	0.0	0.8699022856160613
ENST00000314425.9	ZMYM3	82.15257509466974	64.89471050695818
ENST00000418331.6	PTPRJ	6.661019602270519	7.829120570544552
ENST00000244050.2	SNAI1	0.0	2.783687313971396
ENST00000327668.11	ZNF84	8.881359469694026	6.9592182849284905
ENST00000375263.7	HSD17B3	0.0	0.0
ENST00000355673.7	MBD6	11.101699337117532	13.222514741364131
ENST00000358365.7	RHOT1	28.864418276505585	25.401146739988988
ENST00000302625.5	CDK5R2	0.0	0.0
ENST00000359236.9	VSIG10	2.2203398674235064	1.7398045712321226
ENST00000367156.7	KLHDC8A	0.0	0.0
ENST00000273258.3	ARL6IP5	48.847477083317145	46.45278205189767
ENST00000398634.6	C2orf73	0.0	0.0
ENST00000374273.7	SPAG4	2.2203398674235064	1.7398045712321226
ENST00000334058.2	KRTAP19-4	0.0	0.0
ENST00000600767.5	KLK8	5.550849668558766	5.567374627942792
ENST00000216862.7	CYP24A1	0.0	0.0
ENST00000303592.3	KCNJ4	1.1101699337117532	0.5219413713696368
ENST00000397967.4	RNASE1	0.0	0.0
ENST00000354725.7	SND1	570.6273459278411	562.4788178793452
ENST00000301399.11	ZNF577	1.1101699337117532	0.8699022856160613
ENST00000508192.5	MARK2	52.1779868844524	58.63141405052253
ENST00000377024.7	C9orf57	0.0	0.0
ENST00000361573.2	SLC9A8	7.771189535982273	8.873003313283824
ENST00000287878.8	PRKAG2	4.440679734847013	6.9592182849284905
ENST00000373337.3	TMEM35B	6.661019602270519	7.481159656298127
ENST00000377459.2	HIST1H2AH	1097.958064440924	1133.1347172434814
ENST00000397977.7	INTS10	42.186457481046624	38.275700567106696
ENST00000612967.2	C5orf56	0.0	0.17398045712321225
ENST00000287482.5	SASS6	27.754248342793833	42.799192452310216
ENST00000159087.6	ANO8	5.550849668558766	3.8275700567106696
ENST00000267202.6	VPS37B	18.872888873099807	20.87765485478547
ENST00000297459.3	TMEM74	11.101699337117532	4.349511428080306
ENST00000320005.5	CNGB3	0.0	0.0
ENST00000262288.7	SCPEP1	37.745777746199614	45.58287976628161
ENST00000431232.6	TMEM8A	6.661019602270519	6.437276913558853
ENST00000308497.8	STOX2	5.550849668558766	6.089315999312429
ENST00000261733.6	ALDH2	122.11869270829285	102.64846970269522
ENST00000245222.8	SPHK2	13.322039204541039	8.873003313283824
ENST00000535286.5	TDRD3	12.211869270829286	12.004651541501646
ENST00000368742.3	LOR	0.0	0.3479609142464245
ENST00000397826.7	FAM207A	74.38138555868747	62.4589841072332
ENST00000434634.6	WDR73	62.16951628785819	64.89471050695818
ENST00000244174.10_PAR_Y	IL9R	0.0	0.3479609142464245
ENST00000396168.1	PTPN5	0.0	0.17398045712321225
ENST00000538724.5	RERGL	0.0	0.0
ENST00000438763.6	HLA-DOB	0.0	0.17398045712321225
ENST00000394767.2	CXXC4	2.2203398674235064	3.305628685341033
ENST00000378644.4	SYCE1L	3.3305098011352596	1.7398045712321226
ENST00000272367.6	CLEC4F	1.1101699337117532	0.0
ENST00000374259.7	FOXO4	5.550849668558766	7.307179199174914
ENST00000498907.2	CEBPA	18.872888873099807	17.74600662656765
ENST00000581312.5	OTUD7B	28.864418276505585	27.314931768344323
ENST00000609117.5	SYT6	4.440679734847013	1.2178631998624858
ENST00000373664.7	RBL1	38.85594767991137	30.794540910808568
ENST00000308736.6	DHX37	137.6610717802574	146.66552535486792
ENST00000295666.6	IGFBP7	1.1101699337117532	1.2178631998624858
ENST00000556626.5	SPTB	3.3305098011352596	3.1316482282178204
ENST00000442039.2	C16orf91	15.542379071964547	13.918436569856981
ENST00000366810.5	MIXL1	0.0	0.0
ENST00000273691.7	ILDR1	0.0	0.0
ENST00000277632.7	MINDY3	39.96611761362312	36.70987645299778
ENST00000310496.8	RFNG	3.3305098011352596	8.351061941914189
ENST00000262982.2	CSE1L	663.8816203596284	698.5315353496972
ENST00000243103.3	HOXC12	0.0	0.0
ENST00000366806.6	AFDN	119.89835284086935	123.87408547172713
ENST00000527246.3	PBOV1	0.0	0.0
ENST00000305817.2	PRND	0.0	0.0
ENST00000374720.7	SLC44A1	29.974588210217338	30.09861908231572
ENST00000318282.9	MKL2	21.093228740523312	22.269498511771168
ENST00000305533.9	TWF2	72.16104569126396	62.63296456435641
ENST00000258317.6	NPL	11.101699337117532	11.308729713008796
ENST00000294981.8	MAPKAPK2	16.6525490056763	21.399596226155108
ENST00000339560.9	PODNL1	0.0	0.0
ENST00000335847.8	CRISP1	0.0	0.0
ENST00000616623.4	CRY2	19.98305880681156	14.440377941226616
ENST00000398814.7	CCDC33	0.0	0.17398045712321225
ENST00000338482.5	CHST4	0.0	0.17398045712321225
ENST00000215659.12	MAPK12	16.6525490056763	10.264846970269524
ENST00000335093.4	KRTAP21-1	0.0	0.0
ENST00000523037.5	MRPL22	144.32209138252793	138.66242432720017
ENST00000627532.2	ZEB2	11.101699337117532	15.310280226842679
ENST00000379568.3	PAK1IP1	57.72883655301117	58.97937496476895
ENST00000262803.9	UPF1	250.89840501885624	231.91594934524193
ENST00000334056.9	SPDYA	0.0	0.0
ENST00000441493.6	MICAL3	18.872888873099807	22.965420340264018
ENST00000375464.6	CARD19	8.881359469694026	14.614358398349829
ENST00000419982.3	CT47A12	0.0	0.0
ENST00000310397.12	SNED1	3.3305098011352596	2.0877654854785472
ENST00000254051.10	TNS4	0.0	0.0
ENST00000372754.5	MATN4	0.0	0.0
ENST00000263681.6	POLD3	43.296627414758376	40.363466052585245
ENST00000594211.1	KLK9	0.0	0.0
ENST00000379410.7	PLEKHN1	0.0	0.0
ENST00000369915.7	TKTL1	0.0	0.17398045712321225
ENST00000343457.3	LRRC66	0.0	0.0
ENST00000310604.8	DCAKD	65.50002608899344	49.58443028011549
ENST00000250124.10	MPDU1	79.93223522724624	81.0748930194169
ENST00000424789.6	TANC2	16.6525490056763	17.0500847980748
ENST00000282296.9	ZNF551	9.99152940340578	7.307179199174914
ENST00000225430.8	RPL19	2147.068651798531	2098.9002347344326
ENST00000302558.7	RGPD8	28.864418276505585	26.966970854097898
ENST00000519948.3	ATXN7L3B	43.296627414758376	37.05783736724421
ENST00000299237.2	ZNF319	7.771189535982273	12.526592912871282
ENST00000426216.6	ATP9B	17.76271893938805	11.482710170132009
ENST00000244534.6	HIST1H1D	140.99158158139267	141.09815072692513
ENST00000346562.6	NPAS3	0.0	0.17398045712321225
ENST00000325239.11	WDFY4	0.0	0.0
ENST00000291232.4	TNFRSF13C	0.0	0.3479609142464245
ENST00000263228.3	UBE2R2	44.40679734847013	47.670645251760156
ENST00000556573.5	TMEM179	0.0	0.5219413713696368
ENST00000261439.8	TBC1D1	19.98305880681156	13.744456112733769
ENST00000617537.4	AOAH	0.0	0.0
ENST00000261304.6	GALC	1.1101699337117532	3.4796091424642452
ENST00000326446.9	ARL6IP6	28.864418276505585	33.23026731053354
ENST00000555591.1	AL096870.1	0.0	0.0
ENST00000521180.5	ST3GAL1	1.1101699337117532	4.349511428080306
ENST00000372582.5	IL1RAPL2	0.0	0.0
ENST00000376180.7	ITGBL1	0.0	0.0
ENST00000308251.5	KCNG4	0.0	0.17398045712321225
ENST00000322313.8	WDR33	104.3559737689048	102.12652833132559
ENST00000328600.2	NLRP10	0.0	0.0
ENST00000369301.3	NHLRC2	69.94070582384046	70.28810467777775
ENST00000259526.3	NOV	0.0	0.0
ENST00000304430.9	NUDT6	2.2203398674235064	3.653589599587457
ENST00000336689.7	ASAP3	6.661019602270519	5.39339417081958
ENST00000322716.7	EPM2AIP1	0.0	0.17398045712321225
ENST00000594684.1	AC003006.1	3.3305098011352596	1.5658241141089102
ENST00000358065.4	SETMAR	13.322039204541039	19.833772112046198
ENST00000511166.1	CCDC169-SOHLH2	0.0	0.0
ENST00000379405.3	PRSS3	0.0	0.0
ENST00000256737.7	ANO3	0.0	0.0
